GCSobject	pretty_size	maxLength
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1688-01A-01R-1566-13_rnaseq_fastq.tar	7.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-31-1956-01A-01R-1568-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2267-01A-01R-1568-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8590-01A-11R-2402-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6802-11A-01R-1884-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1998-01A-01R-1568-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4460-01A-01R-1157-13_rnaseq_fastq.tar	7.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8384-01A-21R-2402-13_rnaseq_fastq.tar	7.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0883-01A-02R-1569-13_rnaseq_fastq.tar	7.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5722-11A-02R-1602-13_rnaseq_fastq.tar	7.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4436-01A-01R-1157-13_rnaseq_fastq.tar	7.8 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1404-01A-01R-1565-13_rnaseq_fastq.tar	7.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1768-01A-01R-1567-13_rnaseq_fastq.tar	7.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0923-01A-01R-1564-13_rnaseq_fastq.tar	7.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4475-01A-01R-1157-13_rnaseq_fastq.tar	7.9 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2033-01A-01R-1568-13_rnaseq_fastq.tar	7.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1630-01A-01R-1566-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0720-01A-01R-1564-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1919-01A-01R-1568-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0725-01A-01R-1564-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1413-01A-01R-1565-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8485-01A-11R-2402-13_rnaseq_fastq.tar	8.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4366-01A-01R-1157-13_rnaseq_fastq.tar	8.0 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1028-01A-01R-1564-13_rnaseq_fastq.tar	8.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4363-01A-01R-1157-13_rnaseq_fastq.tar	8.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1026-01B-01R-1569-13_rnaseq_fastq.tar	8.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4370-01A-01R-1157-13_rnaseq_fastq.tar	8.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7704-01A-11R-2055-13_rnaseq_fastq.tar	8.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4369-01A-01R-1157-13_rnaseq_fastq.tar	8.1 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-31-1959-01A-01R-1568-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1488-01A-01R-1565-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7715-01A-11R-2055-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0884-01B-01R-1565-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A924-01A-11R-A414-31_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0724-01A-01R-1564-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A6RL-01A-11R-A32D-31_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1777-01A-01R-1567-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-5804-01A-12R-2055-13_rnaseq_fastq.tar	8.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-57-1993-01A-01R-1568-13_rnaseq_fastq.tar	8.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2397-01A-01R-1569-13_rnaseq_fastq.tar	8.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1118-01A-01R-1564-13_rnaseq_fastq.tar	8.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-FP-8631-01A-11R-2402-13_rnaseq_fastq.tar	8.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1347-01A-01R-1564-13_rnaseq_fastq.tar	8.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0911-01A-01R-1564-13_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-31-1944-01A-01R-1568-13_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1485-01A-02R-1565-13_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-R5-A7ZF-01A-11R-A354-31_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A6RN-01A-12R-A33Y-31_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A7NT-01A-21R-A354-31_rnaseq_fastq.tar	8.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0800-01A-01R-1564-13_rnaseq_fastq.tar	8.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-20-1686-01A-01R-1566-13_rnaseq_fastq.tar	8.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-20-1687-01A-01R-1566-13_rnaseq_fastq.tar	8.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2092-01A-01R-1568-13_rnaseq_fastq.tar	8.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A7NU-01A-22R-A354-31_rnaseq_fastq.tar	8.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1357-01A-01R-1565-13_rnaseq_fastq.tar	8.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HU-8604-01A-11R-2402-13_rnaseq_fastq.tar	8.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1738-01A-01R-1567-13_rnaseq_fastq.tar	8.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A7NR-01A-11R-A354-31_rnaseq_fastq.tar	8.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1030-01A-02R-1564-13_rnaseq_fastq.tar	8.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-4301-01A-01R-1157-13_rnaseq_fastq.tar	8.7 GB	50
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-2425-01A-01R-1569-13_rnaseq_fastq.tar	8.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-2428-01A-01R-1569-13_rnaseq_fastq.tar	8.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8381-01A-11R-2402-13_rnaseq_fastq.tar	8.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8682-01A-11R-2402-13_rnaseq_fastq.tar	8.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2035-01A-01R-1568-13_rnaseq_fastq.tar	8.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1655-01A-01R-1566-13_rnaseq_fastq.tar	8.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0730-01A-01R-1564-13_rnaseq_fastq.tar	8.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-A6EY-01A-21R-A31P-31_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-VQ-A8PU-01A-12R-A414-31_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IN-A6RJ-01A-21R-A33Y-31_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-6707-01A-11R-1884-13_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1103-01A-01R-1565-13_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HF-7133-01A-11R-2055-13_rnaseq_fastq.tar	8.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1667-01C-01R-1566-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7723-01A-11R-2055-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1519-01A-01R-1565-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1563-01A-01R-1566-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8588-01A-11R-2402-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1505-01A-01R-1565-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1318-01A-01R-1565-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-36-1576-01A-01R-1566-13_rnaseq_fastq.tar	9.0 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1312-01A-01R-1565-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0714-01A-01R-1564-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-57-1586-01A-02R-1567-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2012-01A-01R-1568-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2400-01A-01R-1569-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-L5-A8NS-01A-12R-A37I-31_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-8487-01A-11R-2402-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1551-01A-01R-1566-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-0982-01A-01R-1565-13_rnaseq_fastq.tar	9.1 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HU-8610-01A-22R-2402-13_rnaseq_fastq.tar	9.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-59-2363-01A-01R-1569-13_rnaseq_fastq.tar	9.2 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-04-1536-01A-01R-1566-13_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-1701-01A-01R-1567-13_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7715-11A-01R-2055-13_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2290-01A-01R-1568-13_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-8525-01A-11R-2343-13_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-A487-01A-21R-A24K-31_rnaseq_fastq.tar	9.3 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-2109-01A-01R-1568-13_rnaseq_fastq.tar	9.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-A747-01A-22R-A33Y-31_rnaseq_fastq.tar	9.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1507-01A-01R-1565-13_rnaseq_fastq.tar	9.4 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-2396-01A-01R-1569-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-59-2350-01A-01R-1569-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7717-01A-11R-2055-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-RD-A7BS-01A-11R-A32D-31_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-2281-01A-01R-1568-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-29-2414-02A-01R-1569-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-7716-11A-01R-2055-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CG-5734-01A-11R-1602-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-CD-5801-01A-11R-1602-13_rnaseq_fastq.tar	9.5 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-09-1666-01A-01R-1566-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1512-01A-01R-1565-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-HF-7131-01A-11R-2055-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-BR-4257-01A-01R-1131-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-1403-01A-01R-1565-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-23-1109-01A-01R-1564-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-30-1862-01A-02R-1568-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-24-1431-01A-01R-1566-13_rnaseq_fastq.tar	9.6 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1741-01A-02R-1567-13_rnaseq_fastq.tar	9.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-5578-01A-01R-1602-13_rnaseq_fastq.tar	9.7 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-25-1634-01A-01R-1566-13_rnaseq_fastq.tar	9.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0897-01A-01R-1564-13_rnaseq_fastq.tar	9.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-61-1914-01A-01R-1567-13_rnaseq_fastq.tar	9.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-F1-6875-01A-11R-2055-13_rnaseq_fastq.tar	9.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/STAD/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-D7-A6EX-01A-11R-A31P-31_rnaseq_fastq.tar	9.8 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-13-0795-01A-01R-1564-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/OV/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-59-2351-01A-01R-1569-13_rnaseq_fastq.tar	9.9 GB	75
gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/ESCA/RNA/RNA-Seq/BCCAGSC/ILLUMINA/TCGA-IG-A3YB-01A-11R-A36D-31_rnaseq_fastq.tar	9.9 GB	75
